time,OLQVL,URYD?,RICR,M3L,OLLL,CEPDR,ASHR,AIBL,AVAR,AIY?,AIMR,IL2VR,IL1DR,AQR,AUAR,SIBV?,URBL,URADL,RMGR,AVBR,AVDR,URYVR,VB02,RIBR,AVAL,URXL,FLPR,AIML,RIML,IL2DL,AIBR,RMDVR,AVEL,URXR,SIBV?,RMDR,RMDL,ADER,ASER,RIVR,NSMR,AVDL,M3R,SAADR,ADAR,IL1VR,MI,URBR,AIZR,CEPDL,AIZL,URYVL,I1L,AWCR,IL1VL,AWBR,SAAVR,NSML,RMDDR,AVJR,RMDDL,MCL,I2L,RMEV
1463647.6002335118,0.1714704209971034,0.22169200617003396,1.2457175672789564,0.06779321976185897,0.7887269418895889,0.3159511420758129,1.227216811329269,0.7041086473263546,2.4741035713634103,0.9213481880357179,1.264707761216731,0.1321404947713361,0.1777408968890968,0.11658851178907528,0.7140315115699984,1.7328708059253217,0.4267139531480155,0.39185207683600354,1.014840364931617,5.428035745610631,0.5176529923434943,0.43008816184214643,0.8263981666862917,2.429584568098664,2.2948362430167526,0.2908017612861767,0.4770552069883698,0.5607856505040639,2.0437452833868592,0.32890232799444397,0.7037268678220745,0.23691810549489892,0.9786395683910153,0.3972793909196047,2.1940676726266726,0.7617264718609373,1.4147690844697811,0.5395602580708854,2.262040531844423,1.1419567138045188,0.5292642563747327,0.5123768681659209,0.08087127829510446,1.6894810290652655,1.1842514069083898,0.1285284983864813,0.06874786145681305,0.405728021025982,3.017407039243243,0.5301875762353876,2.124259460122389,5.08154096751416,0.11101831652192348,0.06830373879055233,0.06644205074140636,0.7400302379874989,1.1368124081424984,0.5478701792345806,0.2863618840329648,0.5674898545720353,0.8900296330273892,0.7970165236934881,0.8225914346065124,2.5179606256545357
1463648.2138889062,0.16482609704700377,0.2228737681730855,1.3009488374067082,0.07243286508417736,0.7789829455300844,0.3328219267295268,1.11366053728469,0.666991505512333,2.394784625900465,0.76438102505548,1.124325400955634,0.1256374180454932,0.200109183446128,0.12091043362734039,0.6988851014310027,1.6782613302069467,0.4999724943759114,0.4166437453132595,0.9183168264047352,5.806972200303555,0.5433469738320306,0.3769633886167586,0.9191694882676923,2.7447260500677597,2.3219876421496655,0.2865198456271451,0.4902253241873902,0.5803252166863258,1.8748968539096678,0.2923226277601095,0.659963692576203,0.21259076348975742,0.9176082486065834,0.35370745396976583,2.205134367950575,0.8197511574913415,1.361953375009853,0.5818645408685176,2.2746496365750923,1.2304010603782196,0.5145393621631795,0.45419012933858227,0.069781975601975,1.5152468284741656,1.1151100239986935,0.16154463754313064,0.06391693820146595,0.4011197596104818,3.0932002751748566,0.559980255039392,2.3985749406913337,5.266478561185287,0.11001267432428762,0.06311149430560767,0.06682022330495671,0.7535470609014933,1.1414527478465595,0.605974950020528,0.2924151056556363,0.5279314825482485,0.9561351065619069,0.7253250602716234,0.8813617689318951,2.5788172029753973
1463648.813907872,0.1869469943538929,0.23438130635413434,1.442346500640827,0.06956342313377344,0.7676716321794382,0.30339737615520596,1.0306128364508034,0.5933436674370428,2.28842136151056,0.6798847054547409,1.2197908846817314,0.13166213819409,0.21522318218257902,0.11648040679417586,0.683639691876375,1.6705901623113832,0.38007779408778547,0.4821558302142192,1.018777411619304,6.093913965207493,0.5947129712743288,0.39939415432543074,0.8650232746509918,3.0154175456009478,2.2567401100357363,0.21497393703818693,0.4898780457131457,0.6144094819309424,1.776363584999755,0.28885912350671694,0.6371429747010393,0.20914024259291988,0.894045794672582,0.32986998672063356,2.269237193337755,0.9661207660610505,1.4025074944739329,0.6047240631474635,2.28733564032348,1.14932494411529,0.4918165116939213,0.4788590382127545,0.0730539136688211,1.7466987830677156,1.1136781905261166,0.15795261949952533,0.06905877776505745,0.35268806099003075,2.935149645650361,0.5243785159109446,2.2838960378568283,4.465048195868689,0.11036266030468157,0.07036980119852261,0.06727611571276079,0.8323822094819725,1.057989360525925,0.567582839171093,0.3290352954586886,0.49717246802392134,0.9033769556165974,0.6384580388141294,0.8255819149190404,2.6775084827573994
1463649.4139267576,0.17047309639450742,0.21539506098495195,1.2461033433224318,0.07434729754650324,0.7254887840002316,0.2950087384646382,0.9766687814268655,0.5761681409886924,2.3145109718264205,0.8130767605378655,1.2635894909904135,0.1370012098878233,0.22128719243517792,0.11813486504531655,0.6682943370329425,1.7246047705195635,0.3917378345229948,0.43646991059628193,1.01573553268394,6.307885086901226,0.5914950307516453,0.3895971906184975,0.8075158846226732,3.253157439771174,2.1414919877625054,0.24330179263899634,0.5127068503345382,0.6250680201131938,1.8021170423976158,0.3213130552829058,0.6138182019784233,0.23730870242510835,0.868862878397812,0.328802903730776,2.3333505068998206,1.0039105188663815,1.383405259609012,0.5865567202957933,1.97239451468645,1.2340260397080065,0.5409242481748793,0.4956749586247939,0.07932335280624288,1.8305563446172106,1.1121340098117865,0.16457907976384625,0.07402121290814137,0.3783306437527226,2.934142823825463,0.501869966356444,2.084930830245982,4.503041042856274,0.11399104638427907,0.07609369484351877,0.07081887674686718,0.7893487177070462,1.0276542025589797,0.5702940183506975,0.3110422009393817,0.47559523269482146,0.9407169870806539,0.55463782066382,0.7330343144963819,2.703305123482244
1463650.0139457134,0.2255584841410917,0.2090770389195853,1.4033288780090079,0.07398754141632911,0.7805892944139601,0.3086031629315551,0.8790739136391654,0.5587538300391408,2.2254650419748225,0.9376788412151098,1.178521009335429,0.14495518318301212,0.1888611093613472,0.11462053581863639,0.652848078943948,1.7084410300673203,0.41231268195274334,0.4574043127878584,0.9863894303691415,6.141796409958969,0.6097474431945249,0.38937511203000325,0.7424295195225035,3.315447162024783,2.1421339161280395,0.20241955937342054,0.5074497258340593,0.5793100394429315,1.7270513350951766,0.30900779994588845,0.5837733562419312,0.22261440115178865,0.820468986063221,0.35304173238520703,2.28280146462488,1.0397830844349494,1.3208649061347462,0.5911453564182214,1.8753576824302196,1.1996773409663903,0.4828346271928551,0.484678590222675,0.08145091629199047,1.7392430119312519,1.028789335908076,0.18945429272632655,0.07349976665106561,0.3914581570121332,2.977221534753033,0.47081764601096227,2.4067090257854487,4.972772215296525,0.10112222797417851,0.06543115907566521,0.073832979623237,0.8930274678239141,0.9533941290567037,0.5529900858448084,0.3034337856000234,0.5239969995025614,0.9149668969642247,0.7457562713757598,0.9240892927917025,3.0013408811024624
1463650.6207828268,0.30986708717403805,0.2277406599343024,1.201499437521044,0.09038608757137445,0.7304798980172287,0.3109984925150422,0.7739308748298938,0.6014109924211702,2.087680559369309,0.745592613767557,1.0779808037571983,0.15082380757574498,0.24396895181866926,0.12224867495988083,0.6372999473754702,1.8175058124532564,0.37642304603888427,0.3766395677794876,0.9768288109927187,5.931104165207071,0.5876843972363157,0.43520152109642446,0.7953975706280951,3.3182123302644966,2.051520840711354,0.22475135618212636,0.49992934114912113,0.5321817009637219,1.627527042955335,0.31656719683636636,0.570099593909398,0.2519343560291668,0.8184049383735359,0.3469153881352175,2.3389997460460132,1.0738814799558662,1.3172487511446962,0.6329850695232817,1.6110161313602989,1.1379506867834277,0.5829291931545737,0.4879379036373385,0.0741481218390752,1.6056727942745268,1.0323915507005614,0.17713162439334632,0.07288256413624429,0.4003900564608357,2.730174702116358,0.5079509817162137,2.313541920772228,4.605279501250055,0.10058970731883497,0.08068535449643828,0.06946338211503776,0.7913549861206834,0.9431762114926228,0.5871927955425389,0.33386065330683073,0.4711212638663446,0.9672654520039787,0.7097929570263113,0.8778989143900519,3.1324191115531215
1463651.2139831937,0.32264878974220396,0.18072813458754286,1.3891202931597686,0.0759295445094272,0.7507115118670074,0.31374759403974023,0.9855188795831931,0.5916691837862447,2.1709085235740884,0.6531333358067185,1.0408909967097213,0.1568908272317813,0.27483308390286587,0.11195578074514953,0.6216489596191126,1.778450621702597,0.5020719349065892,0.4195566367665291,0.9378324821840062,6.153921390825978,0.4828656944883327,0.3469438084380138,0.7492991481367061,3.337492738184987,1.9449009194285765,0.21483387257078557,0.4885172415235016,0.48466794944909874,1.6321660422585402,0.2902814825807638,0.5066731332318786,0.21094104462497404,0.7306369337945164,0.36406540457453657,2.1208499270304975,1.1050604428626,1.269612841447216,0.5338431052432034,1.4588505278417874,1.031615730402407,0.5088240062913224,0.48260722623337543,0.0777769726811255,1.5134482272370637,0.9964470123205066,0.19674807318545584,0.08683634094296352,0.3977195343293429,2.717718810073652,0.4715358848969864,2.098592357674047,4.782017112126368,0.09998949258579477,0.0619784944747691,0.0698063012628872,0.759644310569045,0.9617263033861465,0.5641648525638162,0.3491622472131223,0.44523360265301304,0.9666888662512063,0.7014205439667879,0.7738009453761572,3.0010639429888197
1463651.81400206,0.3546323767176852,0.1747085973535655,1.1177823308691712,0.06600102566690252,0.8036077439428273,0.33611084563619303,0.9006906886122412,0.5349382257503908,2.1342975684991314,0.7980456427590845,1.1069318383190012,0.16316644540810188,0.3061903252588261,0.12571623936552861,0.6427912957985764,1.602691187174611,0.39079554671192285,0.3955039267927894,0.8758417841014271,5.964517031690722,0.4776390015367946,0.38679278909061476,0.8391820160971817,3.1108873223404547,1.9181758189576184,0.21485147237730384,0.48427997161163777,0.48067852245566506,1.432606109187383,0.3079702218864108,0.5032400646134203,0.21962063782157648,0.7704255063749336,0.41013661444749594,1.908347270879956,1.0257744546373087,1.2532761987128216,0.5668682655601518,1.304079386014033,1.0034400937406578,0.473997179237687,0.48550599685622414,0.08165877095473015,1.6125018387321906,1.054587025576672,0.19853554781861188,0.1374007272515805,0.3733425417131379,2.7050431662531724,0.46143131932616344,2.289602144265148,5.049078463518043,0.09930804481150039,0.06870198433785295,0.06873567062734529,0.7492795063214074,0.8526448291896498,0.4752073848016982,0.33316778549529896,0.5210607289492305,1.0782264532902186,0.6904991818161744,0.6534614059773136,3.036208749895795
1463652.436521536,0.30734014221789785,0.17830272587011317,1.1191145080043563,0.060683022535041174,0.7981110209452019,0.30467433285085477,1.0317847631600858,0.52690747315241,2.0377533937974004,0.7455787332858429,1.1439628363046406,0.16966157721683348,0.2354695517585258,0.1237076890114536,0.6641809431797715,1.5614380193712785,0.3751944593309403,0.40048846782516095,0.9232147129206209,5.781685111001375,0.4581367530024792,0.42162003636936474,0.7720154089450313,2.942578619167408,1.9772979608258656,0.22588237857679058,0.49746230230779626,0.5286405723740181,1.5361916000667326,0.28910531968993686,0.5067281490963849,0.22676588201320566,0.7888262715291177,0.3782202210997382,2.001435412036067,0.9832139919573908,1.1671932898359139,0.6253240988849005,1.2865620818273797,1.0648449306830992,0.45631758567276526,0.4472958856792349,0.0744433451053453,1.847462079380314,1.0891308357355496,0.1900902161062073,0.08200971788654432,0.43254283523903736,2.809655756228257,0.4540252100946219,2.4867539746353016,5.399332030287691,0.09852795675707465,0.06632752830599864,0.06468869988464487,0.7493963407271427,0.835110248188222,0.5013374241059978,0.3319838614866466,0.5430446121895188,1.0245162358114237,0.6756679882019052,0.7961058905971632,2.9073510052051215
1463653.0140395418,0.25062751663683625,0.18083141992110457,1.2797415636635123,0.07949686363057033,0.8366058233916439,0.3294201138403901,0.8899571964386411,0.49371736360038415,2.0923461746057415,0.792501492261996,1.086490679264896,0.17638791280765861,0.21779524650232668,0.12605733035730576,0.6594359477279178,1.5392525319320265,0.42994553746866787,0.560998455306711,1.0045398957034588,5.807713516822755,0.5281531124901588,0.42758220047623974,0.7184189734731444,2.6609279768355356,1.8934440676662116,0.21466645244944604,0.5048711113494958,0.5400968735143598,1.5122862464477203,0.30243560906886924,0.5151279568867398,0.24541012229818607,0.791099788942349,0.2979729500317613,2.034424111385833,1.0138660608076577,1.2702175907104047,0.6107180929952668,1.329440265165008,1.0017172652192081,0.507248876528691,0.44763707633101496,0.06945091108658549,1.9579189400108967,1.0408032231709052,0.14886651811168106,0.07923692838164204,0.37948911902193166,2.877786463426646,0.45299623061966876,2.2305053337768466,5.554514717419125,0.09227986522323749,0.0711256668558984,0.06812747978172899,0.7324601435331727,0.8813668760096968,0.47870224790325905,0.332312412375935,0.5459625872618005,1.0261122246380547,0.6764517981759846,0.8472827014045302,3.0449822480464963
1463653.6140585998,0.2808314487453341,0.2196746180996909,1.145082451336607,0.06209512355460273,0.8066432512465466,0.33131332627018767,0.9529136953917763,0.5529860981418852,2.054236102489738,0.7314310614214633,1.3671867287721415,0.1833579874013295,0.2508674780120606,0.12040297407263337,0.6543957040989067,1.780060208565278,0.3827610545769014,0.5206676110053439,0.9765881937332546,5.431069017645223,0.476795777327628,0.42267838929252743,0.7328471520924309,2.7995755341432274,1.8431298616430851,0.220258918874176,0.45816131703801466,0.5687052965892939,1.4517200438368238,0.25169605454004756,0.5301527349369329,0.24919339490683687,0.7869378142112909,0.3945157603823081,2.2539723420144755,0.9674567096383078,1.372887570218441,0.5658621255027332,1.2834274195201794,1.0721598167420208,0.39920844240394393,0.44076397638694065,0.0642294910963192,2.0910037842863796,1.0314870873755635,0.12767583616528502,0.07647879127575556,0.4093701118469534,2.9551404948951947,0.4414775715996556,2.1321359992028825,5.30505626137949,0.08528543996811529,0.05982909588981219,0.07254948093287675,0.7632324119180487,0.9158031768004761,0.4954963941809515,0.3326368406512641,0.5382769571758096,0.9973907768902746,0.6771535684686446,0.7895236274276018,2.98046196844325
1463654.2163499827,0.3205966595137523,0.2084925988341069,1.1290404292796128,0.05617154968588803,0.8113715472110524,0.30466077172806766,0.9064127389991258,0.5327162588854512,2.0226489782997126,0.9119115537790845,1.279386401936565,0.19058525905694434,0.25984923163515533,0.12180047401315183,0.6490321818769335,1.6750083363960453,0.4811367665402467,0.478681987119123,0.9461008686589726,5.586653955123001,0.48900991362908713,0.4881262533514733,0.8598066539815763,2.9644493884647805,1.7116115377259453,0.24758496111550196,0.470814195912656,0.5675631857150688,1.3884600951847765,0.26270067453097473,0.5153584661321939,0.23375364749830757,0.7348769548259206,0.3946467049359881,2.2934185871751764,1.0135479622154395,1.253919942751098,0.579631256444559,1.1482652085042604,1.127804524263252,0.44204440425885166,0.4326491493940923,0.0760716238989309,1.8967741308566313,0.9893077028836212,0.19705491707988476,0.056180640404400066,0.4280613669812758,2.9887521513280997,0.526481310724975,2.054772100079938,4.851679124220704,0.09714505286275826,0.06638916531633444,0.06819118834047858,0.6817707981875296,0.8721450965314049,0.46342218559035586,0.35437286922577305,0.46087837637013107,0.949895740746263,0.7073856031871485,0.8408545849205727,3.014675978573368
1463654.8390968966,0.31276451871796146,0.2170202782940957,1.1821021179891456,0.06186550919695941,0.8479074796436478,0.35547685387327776,0.9712161370715646,0.5212741978632691,1.9260894102343527,0.7716806816966525,1.384060926685464,0.19808419518804227,0.2563034654577119,0.12336130419553061,0.6433136865394933,1.5576899559678865,0.3464468515029727,0.52779012533656,0.8913788783461901,5.8260057408247725,0.47974896515212734,0.4527811927951884,0.8809055710680198,2.6729539120686288,1.6676840186735078,0.2190729448288805,0.48970699544286395,0.6570611551268346,1.3415061924470402,0.2973465494853859,0.5187045363245065,0.23218789694655445,0.7597518673310805,0.36861532563188315,1.8573071077292642,0.9664423628385009,1.2969083708095575,0.6273474358005622,1.2757500105601058,1.182441369234742,0.43502701239861913,0.46914677807694216,0.06607701099675242,1.8352385827145468,0.9887394462696846,0.19430602252777987,0.06361312245111081,0.4091396320438449,2.8856063133978753,0.4885788931452179,2.1693347018277804,5.303398360869782,0.1062645714198375,0.0705884435431595,0.07185130835412627,0.6605092796609581,0.7819112967949037,0.43920123905075437,0.34552026223234256,0.4859020201511187,1.0038511845314484,0.5755918453717106,0.9232808592554222,2.7497213937287444
