time,M1,NSML,ASGL,FLPL,AQR,ASER,I1L,AIBR,I2L,IL2DL,RID,ADLL,AWCR,RMDL,AVAL,I6,URYVR,RMDVL,NSMR,M3L,AWBL,AVDL,IL1VL,M4,IL2VR,I2R,M3R,AUAL,URYDR,URXL,CEPVR,ADEL,AWCL,BAGL,IL1L,AVEL,IL2L,RMEL,IL2VL,ASEL,RICL,I1R,AIBL,RIVR,AVJR,MI,I3,URYDL,RMDVR,AVJL,OLQDL,IL1R,RMDD?,CEPVL,AIY?,CEPDL,AINL,AIZL,RIMR,IL1VR,RMER,OLQVR,SMDVL,OLQDR,URBR,URYVL,RIVL
4862837.956859566,0.41142991327810385,0.17417513491178313,0.39410225682888367,0.3414534388597947,0.08350417937562764,1.0519706525990802,0.0892781056413381,0.8230460272473865,1.0387067578769362,0.10837563950066506,0.32189922088463724,0.7078283954887187,0.1340844757331617,0.6243812198763177,1.5198086834564917,0.21218275087249647,0.5088535930702309,0.21674561200491196,0.19068030245818543,0.11760018653808793,0.31459039799498606,0.2290116820816619,0.1807041773153424,0.2632892684028118,0.16999605357493036,1.0948675674061954,0.15606689473338767,0.8370840155344847,0.27629518858110946,0.2134119735825421,0.4198331170349,0.23746501009944107,0.11248087217836666,3.8262030532037437,0.3378832410521061,0.7801492810194661,0.7264011522216588,0.11226524607863816,0.11235371356963789,0.2948617268959118,0.4160297508178591,0.05310642705520594,0.8737943702073468,0.9211705625848229,0.4713547920464808,0.08953990608145188,0.32875004408869385,0.3136290827986683,0.27807544108485377,0.23376407629393858,0.8530711052123777,0.296613803823844,0.22362349520873379,0.3228008616789212,0.18197980798865485,0.31190317515497,1.217964751145917,0.8254558547973395,1.23698166201912,0.13523425706254286,0.07832205163610657,0.1860957283914002,0.5379428054731205,0.31184587980091855,0.356575206749956,0.5785346638050208,0.5232592281042466
4862838.551461573,0.39517265352403674,0.17924497997398287,0.43470993775453176,0.36488354766191994,0.08714063641812092,1.106406622743197,0.09131011636335427,0.789088396572488,1.041458665598663,0.11100431766516691,0.3383772764807552,0.706810685437128,0.13167482743345604,0.6382622353408548,1.4940764483763207,0.16683774277401647,0.48186114359619026,0.20375451682632778,0.15926383889570397,0.1070542182799939,0.40613164701713167,0.22470446617936607,0.11360741997204875,0.27777239114091845,0.15291270282594896,0.9195034686977045,0.1699496066282654,0.8582032374511908,0.3017670789679859,0.28025341714874685,0.37436381887393677,0.2278677561508334,0.16043286069945842,3.4182205045129104,0.3876230191396311,0.694675088649321,1.0277521234960503,0.14326923156253238,0.09358994341636394,0.2620771020093862,0.45204639801898316,0.058550148513312576,0.8398630056636159,1.043820337665634,0.7087152252527962,0.07922614743348368,0.32656804807559725,0.4636984615660935,0.3136643293220484,0.24875330587807865,1.0281931634267962,0.29715027350004913,0.2032088755028149,0.29592248775459834,0.23426684047752497,0.3455054626628719,1.1150882333593994,0.9688185426242718,1.2299278397300495,0.15006296609146536,0.09864696974140152,0.18330905611893109,0.6604829156073122,0.3688130219436608,0.43060723844042204,0.5628960364897251,0.6091797885394982
4862839.149397006,0.38056913363267436,0.17253229123318028,0.5124473282859505,0.38516520885043987,0.0915369587853909,1.3365898762289818,0.07656291858578927,0.7739690752038447,1.0555501257561546,0.11772791637087596,0.3585314694517559,0.7058095460149673,0.1501457484150302,0.5622406693093838,1.4827744036866124,0.25097036435651854,0.44965523613876235,0.22569233967734034,0.13412573329396224,0.11196026628930568,0.48132530592660877,0.21995349260894573,0.10245309177845219,0.29393252804439096,0.07635654953299739,1.1042247870321893,0.14826469948359192,1.156656410192235,0.3067122031767558,0.33092174107656785,0.3381914029550691,0.206891931684071,0.17980137126358883,3.391685209732379,0.4513846793546807,0.6769836630459927,1.410740773568061,0.1743392895386769,0.09985850049315372,0.24011180212022834,0.49018753911465074,0.04384899819682739,0.878838363965516,1.1160387103170772,0.8035565514882631,0.06835241793315772,0.35522763654962225,0.5809112722457884,0.2939634715677139,0.31475866529713364,1.1170318223098354,0.2922759034901955,0.24903982309223763,0.2517361203894961,0.22697543198622272,0.34401132935820555,1.047078215306025,0.9899847513005477,1.1550804676134037,0.13196403669289763,0.10423350237258511,0.18123267313541205,0.6875595626060566,0.5480338181354621,0.43725095376252066,0.5808240951782044,0.7442569425745031
4862839.758507062,0.36737963190948586,0.15656306620438176,0.5397305703361581,0.38890516846392925,0.15316678347377463,1.2678576605066358,0.10538634244202484,0.7647692393437678,1.0937805231506226,0.08695659188749216,0.4054121886440035,0.7048246271448654,0.15171183129915328,0.6043913614358366,1.4727641512973544,0.2791709846566336,0.48350863592614174,0.20398433435028432,0.1769814195753449,0.10160482031695368,0.5339887557581139,0.2316728420105438,0.08905554410546611,0.2908256956665707,0.06412640439637524,1.214393783256356,0.14785492238607453,1.1403131167396285,0.26891169758797984,0.357098808876869,0.34464723166043837,0.24287875665127118,0.1772144673937614,3.0190506802867176,0.45505500681840877,0.6332634248546402,1.3544569445698267,0.19028508967290506,0.08143863635249725,0.21186997258429782,0.5262373060777543,0.060330460386133065,0.8656334557030734,1.1429588548295115,1.441325954874968,0.05687243613046295,0.32383834220169494,0.4279801879317554,0.25665911163857735,0.3049127248002972,1.157489282230499,0.2175033641653175,0.22205450629971862,0.24722558003652884,0.23329295693560048,0.3420827558468608,0.9770984462982174,1.057372523025107,1.0976729083830457,0.11272853684236216,0.09869040387345042,0.17962908044000264,0.7127097941078286,0.621412203472316,0.3555368042690566,0.5817793473274636,0.8304886517753145
4862840.377213404,0.3554086238464798,0.16470759535583324,0.5428909567594503,0.37527889104448997,0.11169825432177197,1.3578671623863894,0.09065714075200867,0.7367704461538056,1.2147185157492701,0.0933501260902417,0.4934603120791404,0.7038555885649976,0.1521423703187244,0.5903793216329786,1.3968742486165557,0.2643137511121097,0.4009750440337396,0.21310851153495966,0.18150966327287946,0.09232750623368995,0.5549002048912213,0.24387147506586546,0.09960258774414693,0.26993744794428226,0.08776291410996369,1.2797927219501237,0.12536843816659132,1.1469832825290507,0.27277889476474837,0.30897021480730563,0.28948899207108775,0.23640484571517886,0.1633642744216728,3.276521073164698,0.37564721776861654,0.5700398256015359,1.1217892303914025,0.17803566723390696,0.08500792559571319,0.1911358327058893,0.5993526386559487,0.0562918336566735,0.8020256866806078,1.1651381681676671,0.7990148459150754,0.05820526221298585,0.33864879833009953,0.41850767123144533,0.2465774764875655,0.29861830178836224,1.1434322178766603,0.3321140511224596,0.1978167557454282,0.29867603555812217,0.25068745165652145,0.33053565054401907,0.9071288486711288,1.025230405739121,1.0547311990408297,0.12999156929204048,0.11317435362761724,0.15039372099752868,0.7521797135235747,0.5083237656093627,0.3646275474849467,0.5854981265270347,0.9139790768569889
4862840.949453654,0.34449504519413576,0.17586153534003623,0.4472034497156982,0.3660909788802265,0.1162912762944614,1.7804595405083057,0.08933404115804927,0.7168676726767806,1.2757955018304445,0.09861221270187012,0.5579954446411625,0.7521696836188563,0.17189345460238795,0.5799563757278872,1.3545058562410681,0.287018110648019,0.34128120748344826,0.18900674101191772,0.15577478654828386,0.08773309936754978,0.5795604192415649,0.25313402814096125,0.11172812276566566,0.22228699773494645,0.1051479809200916,1.0141825127468755,0.11365201263471729,1.0134282148656633,0.24699241565491822,0.29696158945611134,0.2928823466093767,0.21798119632603705,0.17658069229487125,2.987687952606992,0.3358159971317275,0.5711390140021145,0.9356147644775994,0.13654569525004967,0.0900032100056751,0.18546868379100498,0.6516773777102641,0.055126966128476,0.7223833951138867,1.1373132900717127,0.7023668223860595,0.05940211860374557,0.3458200261371901,0.300010700018917,0.23738006747720353,0.29398731916911636,0.8817882061366819,0.41287880318137365,0.2108477176739209,0.2811670527450016,0.18790638828771042,0.3307971383454656,0.9000321000567512,0.9625049164136315,1.041945875169434,0.14525834526232376,0.11225943856686108,0.1283819372911139,0.7524633851743497,0.3645989908510151,0.3562430720643476,0.5420804022479211,0.8694310086548215
4862841.549472305,0.3965031141704536,0.16530510854871946,0.42870131966899744,0.3448303278079061,0.10079609018437577,2.049444485264672,0.0775234886401437,0.7187177624250742,1.2021022571000621,0.12335080657580497,0.6025429690180221,0.7359729905417514,0.17550694351551757,0.5695956572294429,1.3026915189023123,0.2744379899622985,0.41752446383477,0.19101319046022186,0.15159431826488873,0.08479313311127497,0.6042508770114209,0.2557375763099792,0.10334203046457814,0.21630988306013532,0.08102454941744053,1.2336170136529232,0.09495064384856311,1.1213218892592214,0.2628555616552418,0.3760404797670862,0.2898576977067433,0.22234009351923917,0.1932593776372125,2.404599531098235,0.3232899727379173,0.5325967149206758,0.7590046724084349,0.13034224849800644,0.0806579224969996,0.17262220914501308,0.7097040824885301,0.052334195702153044,0.6928316006601939,1.137702222389968,0.6831481617548907,0.06847145021192157,0.3363283183365456,0.3106303100990347,0.2266758227749824,0.300428104581521,0.7362665577497856,0.5372750870461296,0.2051093153491812,0.29709001453061523,0.17495346811422838,0.32371510287346217,0.8440057230983388,1.0080961381007134,1.0161828906103998,0.193413440544858,0.11114906138033508,0.12603818798268526,0.7277994614338517,0.32947742086760046,0.2887577027110912,0.5296135912442076,0.8691214643393274
4862842.16994647,0.3497784042626426,0.15594898632772305,0.444289495276307,0.3380425055729255,0.11740339646153207,2.0683669611821665,0.07359149295850295,0.7856130806738887,1.1272417807300465,0.11828366604267349,0.584208137607371,0.7279150847516377,0.1965733261603078,0.6028381431646367,1.1885874765944233,0.28516261052126013,0.44278908047049587,0.19501745634003284,0.15196165429093467,0.08157248974924632,0.5839574488035918,0.26599143185593493,0.11819239778183808,0.2701540520727727,0.10016947998203933,0.9051146708131584,0.11888156628202373,1.0983895011906155,0.27246306106484774,0.390533577866858,0.29356740325241304,0.22681876044335186,0.20611753602589328,1.9745082923554125,0.3386027876383809,0.5444643203312804,0.6759190314706132,0.14263548778210475,0.09949870221430246,0.17473794006409132,0.681361989741064,0.05871245733967931,0.787719595712192,1.0711371187446779,0.6359010764174496,0.07645869398286022,0.34412480442603194,0.2729755043137417,0.2792603684347763,0.2842665771810519,0.861525199986516,0.5185214870429026,0.18865275305541251,0.3172873122216395,0.17350069619922942,0.36857701074250154,0.8060090674478879,0.944607616557902,0.934467294874673,0.16754746498744078,0.12761420691835396,0.16148306120139422,0.6436023005263115,0.36500593432626466,0.35327837578747207,0.5059393933788909,0.7790710163647919
4862842.77451085,0.4013261763357937,0.14823842307626117,0.44357900773114706,0.3706579888500264,0.14335175249848045,1.4813314010532632,0.08401993954996421,0.8904772443252056,0.9353987033057345,0.09719310777309358,0.5103370033898956,0.7139924047251112,0.19933359198703135,0.6370726923852823,1.371046485667016,0.6850807404492704,0.5202864429332393,0.2058463604139892,0.18084374930577535,0.12248574920753179,0.5852883366274745,0.24623423809761547,0.10146837053865457,0.2986711649151643,0.0984061063593316,1.105471194815868,0.14186880333470306,1.2105775164706205,0.27500060818034316,0.4348469067730362,0.3256426775426588,0.21563512195173723,0.2230350061335595,2.67876498222048,0.4691337806571295,0.5112614723349381,1.028938573636308,0.16488383922677355,0.08176077554820495,0.17291141408866437,0.6346762254447244,0.05968188045631681,0.9170123162377668,1.0034622674893632,0.7817260591912211,0.06956320389820424,0.3465254804141767,0.2830942107359154,0.2622784599465099,0.29824306482211826,0.8836262114079978,0.4031718475210813,0.21376690827707423,0.2837376066694061,0.1580568878122478,0.38884306561837223,0.7530896664137243,1.0556642508736147,0.9719188736742088,0.15392636889841202,0.121312990975043,0.16645117610155277,0.5928381033235193,0.38296971193473933,0.3468576286221596,0.6085410986685426,0.7853451613171063
4862843.374529768,0.7053102824983613,0.1401264444813626,0.48763319741592476,0.358302730894586,0.13224907663920343,1.4839390470576301,0.08877840983630839,0.8893903534496221,1.0576899836476337,0.11726798690493251,0.47115281089758226,0.676986280053363,0.15841481831163462,0.6121157856077486,1.5493512964907714,0.5957600724219325,0.4661829266657451,0.21982111105929736,0.2011996735810912,0.10730445004398383,0.5201199397701579,0.2495063551168777,0.11954967408734972,0.28728874603457627,0.11412605502568295,1.0832265254416327,0.13618094954852483,1.0973950650527027,0.2558182718385844,0.42525798148177935,0.34435294901404695,0.23695002880417765,0.21295650316943457,2.9184408808055076,0.5025863689658981,0.5956427044013607,1.2987515761266744,0.14374968414120112,0.07930915579313927,0.18218360511287435,0.6294094839198379,0.05413188612348815,0.9143813852283288,0.990582759306354,0.9037463015493012,0.11007633313979898,0.3769568986765801,0.3259102150569742,0.2655895173805092,0.29679840935471724,0.7848366255472297,0.3644935010987721,0.1944681885469782,0.27689119897116915,0.163723693976694,0.3715749706265906,0.7170419904574159,0.9961433682198618,1.0489884206615965,0.1463794447283115,0.10343999232635932,0.17235064425756447,0.5426573051265323,0.3351702037070057,0.383332491043203,0.6081717405973893,0.8419644531386592
4862843.974548627,1.0428589157508803,0.16066764978199574,0.45401894095932804,0.32275517832382566,0.11982343602693193,1.3892458605806646,0.08843905654515946,0.8880946935686962,1.041022896533009,0.1193407404281279,0.4362641591275804,0.7355676992905175,0.1683441017040205,0.5968909068832478,1.577276680861393,0.48938630683281537,0.46810472061344105,0.23447285426032866,0.19222897162524255,0.11476790399448833,0.4676684627191135,0.2424568686409404,0.14637013663705806,0.2708958219124185,0.10735312368023768,1.0613063924253017,0.16626682621082056,0.9745456036909139,0.25831607962689884,0.3468007466199433,0.3862440428706964,0.2033429640739878,0.1873050930788618,2.9902764609344237,0.447699066695872,0.6966338125517977,1.0449467213880193,0.12470011965811542,0.0878857777006009,0.22353493819682038,0.5302077315770468,0.07038579458924675,0.9304172886604871,0.9283252776048299,0.6970497961182099,0.3238281804296143,0.34922898876225467,0.320000544011229,0.22951809470585613,0.2988309173789072,0.6273873454750356,0.3498916623652191,0.21611428908009622,0.27748585185184244,0.17241038435387607,0.3523856319146791,0.7496645741172153,0.9631960819087991,1.1592654920775032,0.14064132861480066,0.08801907515418755,0.17164621158278667,0.4997763827448102,0.3060517388025611,0.4449531373870423,0.6498117107614387,0.7791331445434693
